Season,Episode Number,Episode Title,Character,Dialogue,Timestamp,TalkingTo
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,"Hey, where’s your friends? Plural. As in, the six fucking people you’ve been hiding from us.",1900-01-01 00:32:03,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"Oh, my word. I… I… I…",1900-01-01 00:32:07,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,I need a manager!,1900-01-01 00:32:09,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"Irving, wait. Don’t go.",1900-01-01 00:32:11,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,I… We…,1900-01-01 00:32:12,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,I know what you’re up to.,1900-01-01 00:32:12,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,What is wrong with you? Open the door.,1900-01-01 00:32:14,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Manager!,1900-01-01 00:32:14,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Open the door.,1900-01-01 00:32:17,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,We need a manager. We need a manager.,1900-01-01 00:32:18,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Irving!,1900-01-01 00:32:18,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Irving!,1900-01-01 00:32:21,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,Helly?,1900-01-01 00:32:24,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,Helly.,1900-01-01 00:32:31,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,Helly.,1900-01-01 00:32:35,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Helly,Where the fuck are we?,1900-01-01 00:32:39,Mark
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,"Look, don’t you want to at least…",1900-01-01 00:32:43,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Helly,"I told her I wanted out, and she told me I wasn’t a person. My own self told me that.",1900-01-01 00:32:46,Mark
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,"Yeah, and… and that’s horrible. But don’t focus on her. What do you want? In here?",1900-01-01 00:32:51,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Helly,What I want is for her to wake up while the life drains out of her and to know it was me who did it.,1900-01-01 00:33:01,Mark
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,If I could just explain…,1900-01-01 00:33:19,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,"Save it, marauder.",1900-01-01 00:33:19,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,I checked the whole storage wing. No sign of him or Helly.,1900-01-01 00:33:21,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,Shit. O&D has probably killed them already.,1900-01-01 00:33:24,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"Irving, what?",1900-01-01 00:33:26,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Our department chief and new hire have gone missing. Do you know where they are?,1900-01-01 00:33:28,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"No, I j… I just came to see you.",1900-01-01 00:33:33,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,And the rest of your department?,1900-01-01 00:33:35,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"They’re back in O&D, Irving. I know I said it was just Felicia and me…",1900-01-01 00:33:37,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"If you came here to see me, then why are you in the conference room? Why not come right to the office?",1900-01-01 00:33:40,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"I didn’t know why you hadn’t been back, and I didn’t wanna scare you again. Like with the hand thing.",1900-01-01 00:33:45,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,You didn’t scare me.,1900-01-01 00:33:51,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"Or embarrass you. Look, I was working out a joke.",1900-01-01 00:33:52,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,A joke?,1900-01-01 00:33:56,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,To say when I got in.,1900-01-01 00:33:56,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,Prove it. Tell it.,1900-01-01 00:33:57,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,I hadn’t worked it out yet.,1900-01-01 00:33:59,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Why did you lie about the number of people in your department?,1900-01-01 00:34:03,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Because…we don’t trust your guys.,1900-01-01 00:34:10,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,You? The king of fucks don’t trust us?,1900-01-01 00:34:16,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,I do.,1900-01-01 00:34:16,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"But people just talk about MDR. Stupid old stories, jokes even.",1900-01-01 00:34:18,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,What do you mean?,1900-01-01 00:34:24,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"I… It’s literally silly. Like, they say you all have pouches.",1900-01-01 00:34:25,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Pouches? Like to c-carry young?,1900-01-01 00:34:32,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Yes.,1900-01-01 00:34:32,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"According to some, you each have a larval offspring that will jump out and attack if we get too close.",1900-01-01 00:34:36,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,That’s fucking psycho.,1900-01-01 00:34:43,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"I mean, it’s a joke of course, but I don’t know.",1900-01-01 00:34:44,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"The sentiment, you know, somehow holds. People are weird.",1900-01-01 00:34:47,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Yeah.,1900-01-01 00:34:50,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"Though, I’d be remiss not to say",1900-01-01 00:34:50,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"that in this theory, the larva eventually eats and replaces you.",1900-01-01 00:34:53,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Oh.,1900-01-01 00:35:00,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"Which, Irving, would solve the mystery…",1900-01-01 00:35:00,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Of your youthful energy.,1900-01-01 00:35:05,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Irv. Irv?,1900-01-01 00:35:14,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Excuse me.,1900-01-01 00:35:17,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Where are you going?,1900-01-01 00:35:17,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Yes?,1900-01-01 00:35:19,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,Are you sweet on this guy?,1900-01-01 00:35:21,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,You disapprove?,1900-01-01 00:35:25,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,I do. I do disapprove.,1900-01-01 00:35:26,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"Uh, certainly the handbook forbids taking heart to other employees.",1900-01-01 00:35:29,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,"Rat-fuck the handbook. This guy’s O and goddamn D, who are duplicitous snakes to a one. It’s not safe.",1900-01-01 00:35:32,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Goat Wrangler,They’re not ready. You can’t take them yet. They’re not ready. It isn’t time!,1900-01-01 00:36:33,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Helly,"Oh, we don’t…",1900-01-01 00:36:44,Goat Wrangler
1,5,The Grim Barbarity of Optics and Design (Transcript),Goat Wrangler,Get the hell out of here.,1900-01-01 00:36:44,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Goat Wrangler,Go!,1900-01-01 00:36:47,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,“The Grim Barbarity of Optics and Design”?,1900-01-01 00:36:55,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,That’s what it said. Mm-hmm.,1900-01-01 00:36:58,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,There’s definitely no painting by that name. What kind of barbarities were we enacting?,1900-01-01 00:37:01,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"It doesn’t matter. I don’t think it was real. I mean, I’ll have to confer with my larva, of course.",1900-01-01 00:37:06,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,I’m… I’m sorry you had to do this.,1900-01-01 00:37:17,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,It’s all right.,1900-01-01 00:37:17,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"I mean, you know that relationships beyond the, uh, platonic are frowned upon anyway.",1900-01-01 00:37:23,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Is that what we are?,1900-01-01 00:37:33,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"Well, uh, Burt G., at this time I, uh, formally release you from MDR’s supervision.",1900-01-01 00:37:38,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"As Kier said, “Be ever merry.”",1900-01-01 00:37:49,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"Would you like to come in? There is something in the storeroom I’d like to show you. And Dylan, of course.",1900-01-01 00:37:55,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,The Courtship of Kier and Imogen.,1900-01-01 00:38:10,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,He met his wife while a stewman in an ether factory.,1900-01-01 00:38:14,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,Damn dumb being here.,1900-01-01 00:38:20,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,She was a swab girl.,1900-01-01 00:38:23,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,The handbook just says they were bonded by the spirit of industry.,1900-01-01 00:38:25,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"I know, but if this interpretation is correct…",1900-01-01 00:38:30,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,they met as colleagues. Took heart to each other as colleagues.,1900-01-01 00:38:34,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,Mmm.,1900-01-01 00:38:38,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Hmm.,1900-01-01 00:38:38,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Makes you wonder how something could be wrong if Kier…,1900-01-01 00:38:47,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,Get away from him! You lying fuck!,1900-01-01 00:38:52,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"Dylan, what?",1900-01-01 00:38:52,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Dylan!,1900-01-01 00:38:55,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,He claims he doesn’t know,1900-01-01 00:38:55,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,"about this painting, meanwhile, it’s sitting on his shelf.",1900-01-01 00:38:56,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,That isn’t.,1900-01-01 00:38:59,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"Irv, we need to go. Now.",1900-01-01 00:38:59,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,It’s not the same.,1900-01-01 00:39:02,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,What?,1900-01-01 00:39:04,Irving
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,Look.,1900-01-01 00:39:04,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Irving,"Look at the badges the raiders are wearing. That’s not O&D, Dylan. It’s us.",1900-01-01 00:39:05,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,This one’s never gone into the hallway rotation. It’s called The Macrodata Refinement Calamity.,1900-01-01 00:39:13,Dylan
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,"Okay, but we’ve never done anything like that.",1900-01-01 00:39:19,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Dylan,Why the hell would there be two versions of the same painting?,1900-01-01 00:39:21,Burt
1,5,The Grim Barbarity of Optics and Design (Transcript),Helly,"I mean, what if the goats are the numbers? Like, we’re deciding which goats live and which ones… Oh, God.",1900-01-01 00:39:37,Mark
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,I doubt it’s that.,1900-01-01 00:39:43,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,"Look, um… I know you don’t wanna be here. But…I’m glad you are.",1900-01-01 00:39:44,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,And I’m sorry that this is the best I can do right now.,1900-01-01 00:39:55,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Helly,"If you give me the map, I’ll clean it up. Your drawing is shit.",1900-01-01 00:40:03,Mark
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,"Oh. Hi, uh, Ms. Casey. We were just heading back from our mental health walk.",1900-01-01 00:40:15,Ms. Casey
1,5,The Grim Barbarity of Optics and Design (Transcript),Ms. Casey,You’re both unhurt?,1900-01-01 00:40:21,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Helly,We… We are.,1900-01-01 00:40:24,Ms. Casey
1,5,The Grim Barbarity of Optics and Design (Transcript),Ms. Casey,I’m glad. I was scared.,1900-01-01 00:40:26,Helly
1,5,The Grim Barbarity of Optics and Design (Transcript),Mark,I’m sorry.,1900-01-01 00:40:30,Ms. Casey
1,5,The Grim Barbarity of Optics and Design (Transcript),Ms. Casey,I forgive you.,1900-01-01 00:40:33,Mark
1,5,The Grim Barbarity of Optics and Design (Transcript),Ms. Casey,"Okay, then.",1900-01-01 00:40:38,Mark
1,5,The Grim Barbarity of Optics and Design (Transcript),Graner,You aware what MDR is up to right now?,1900-01-01 00:40:59,Cobel
1,5,The Grim Barbarity of Optics and Design (Transcript),Cobel,I thought that’s what you were paid for.,1900-01-01 00:41:02,Graner
1,5,The Grim Barbarity of Optics and Design (Transcript),Graner,You’re not stopping it?,1900-01-01 00:41:05,Cobel
1,5,The Grim Barbarity of Optics and Design (Transcript),Cobel,“The surest way to tame a prisoner is to let him believe he’s free.”,1900-01-01 00:41:07,Graner
1,5,The Grim Barbarity of Optics and Design (Transcript),Graner,There’s a Kier quote for everything.,1900-01-01 00:41:12,Cobel
1,5,The Grim Barbarity of Optics and Design (Transcript),Graner,How many more departments are you gonna let them find?,1900-01-01 00:41:14,Cobel
1,5,The Grim Barbarity of Optics and Design (Transcript),Cobel,I’ll have a word with Mark.,1900-01-01 00:41:16,Graner
1,5,The Grim Barbarity of Optics and Design (Transcript),Graner,I would be careful. Upstairs wouldn’t look kindly on this.,1900-01-01 00:41:18,Cobel
1,5,The Grim Barbarity of Optics and Design (Transcript),Cobel,"Yes, Daddy.",1900-01-01 00:41:23,Graner
1,5,The Grim Barbarity of Optics and Design (Transcript),Cobel,You can talk to me when you figure out who hacked Kilmer’s chip.,1900-01-01 00:41:27,Graner
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,"Excuse me, everyone. I wanna introduce you all to Irving and Dylan.",1900-01-01 00:41:41,Cobel
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,They’re from MDR.,1900-01-01 00:41:49,Cobel
1,5,The Grim Barbarity of Optics and Design (Transcript),Burt,And they’re friends.,1900-01-01 00:41:53,Cobel
1,6,Hide and Seek (Transcript),Cobel,Graner.,1900-01-01 00:00:51,Graner
1,6,Hide and Seek (Transcript),Graner,We ran the data from Kilmer’s head like you asked. We found the signature from the console they used to hack the chip.,1900-01-01 00:00:52,Cobel
